period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate
2020-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7238,0,0,781,0,0,119,3,1408,0,0,461,August-2020-revised-270421-gh920.csv,0.0,0.0,0.0,0.0,0.0,0.0,7238,0.0,781,0.0,122,1869,0.10790273556231003,0.0,0.25822050290135395
2020-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7227,0,0,836,0,0,127,1,1336,0,0,448,September-2020-revised-270421-jh930.csv,0.0,0.0,0.0,0.0,0.0,0.0,7227,0.0,836,0.0,128,1784,0.1156773211567732,0.0,0.24685208246852083
2020-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7112,0,0,1232,0,0,300,5,1400,0,0,445,October-2020-revised-270421-dr302.csv,0.0,0.0,0.0,0.0,0.0,0.0,7112,0.0,1232,0.0,305,1845,0.1732283464566929,0.0,0.2594206974128234
2020-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6578,0,0,784,0,0,196,2,1334,0,0,424,November-2020-revised-270421-fr452.csv,0.0,0.0,0.0,0.0,0.0,0.0,6578,0.0,784,0.0,198,1758,0.11918516266342354,0.0,0.267254484645789
2020-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6694,0,0,799,0,0,461,0,1397,0,0,466,December-2020-revised-270421-fd675.csv,0.0,0.0,0.0,0.0,0.0,0.0,6694,0.0,799,0.0,461,1863,0.11936062145204661,0.0,0.27830893337317
2021-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5277,0,0,705,0,0,452,1,1270,0,0,446,January-2021-revised-280421-er231.csv,0.0,0.0,0.0,0.0,0.0,0.0,5277,0.0,705,0.0,453,1716,0.13359863558840251,0.0,0.3251847640704946
2021-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5303,0,0,502,0,0,359,1,1025,0,0,363,February-2021-revised-280421-df123.csv,0.0,0.0,0.0,0.0,0.0,0.0,5303,0.0,502,0.0,360,1388,0.09466339807656043,0.0,0.26173863850650575
2021-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6860,0,0,472,0,0,247,2,1187,0,0,401,March-2021-revised-280421-ce435.csv,0.0,0.0,0.0,0.0,0.0,0.0,6860,0.0,472,0.0,249,1588,0.06880466472303207,0.0,0.2314868804664723
2021-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8794,0,0,639,0,0,330,3,1345,0,0,386,April-2021-revised-120522-ABC456.csv,0.0,0.0,0.0,0.0,0.0,0.0,8794,0.0,639,0.0,333,1731,0.07266317944052764,0.0,0.1968387536957016
2021-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10283,0,0,1223,0,0,459,4,1408,0,0,434,May-2021-revised-120522-DEF678.csv,482.0,0.0,0.0,0.0,0.0,0.0,10283,482.0,1223,0.0,463,1842,0.1189341631819508,0.0,0.17913060390936497
2021-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10452,0,0,1178,0,0,417,3,1513,0,0,358,June-2021-revised-120522-GHI999.csv,897.0,0.0,0.0,0.0,0.0,0.0,10452,897.0,1178,0.0,420,1871,0.11270570225794106,0.0,0.1790088021431305
2021-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11317,0,0,1476,0,0,418,1,1542,0,0,372,July-2021-revised-120522-CBA304.csv,610.0,0.0,0.0,0.0,0.0,0.0,11317,610.0,1476,0.0,419,1914,0.13042325704692057,0.0,0.1691260934876734
2021-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10784,0,0,1555,0,0,564,5,1506,0,0,328,August-2021-revised-120522-CCC324.csv,543.0,0.0,0.0,0.0,0.0,0.0,10784,543.0,1555,0.0,569,1834,0.14419510385756676,0.0,0.170066765578635
2021-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11729,0,0,1847,0,0,599,2,1536,0,0,362,September-2021-revised-120522-TSU879.csv,414.0,0.0,0.0,0.0,0.0,0.0,11729,414.0,1847,0.0,601,1898,0.1574729303435928,0.0,0.16182112712081168
2021-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12396,0,0,2189,0,0,622,5,1524,0,0,358,October-2021-revised-120522-aaa111.csv,673.0,0.0,0.0,0.0,0.0,0.0,12396,673.0,2189,0.0,627,1882,0.1765892223297838,0.0,0.15182316876411744
2021-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11691,0,0,2334,0,0,660,16,1423,0,0,333,November-2021-revised-120522-CDE131.csv,615.0,0.0,0.0,0.0,0.0,0.0,11691,615.0,2334,0.0,676,1756,0.19964074929432898,0.0,0.15020100932341118
2021-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10356,0,0,3015,0,0,356,25,1469,0,0,338,December-2021-revised-120522-abc323.csv,673.0,0.0,0.0,0.0,0.0,0.0,10356,673.0,3015,0.0,381,1807,0.29113557358053305,0.0,0.17448821938972575
2022-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10243,0,0,2504,0,0,348,26,1338,0,0,389,January-2022-revised-120522-bbb333.csv,612.0,0.0,0.0,0.0,0.0,0.0,10243,612.0,2504,0.0,374,1727,0.24445963096749,0.0,0.16860294835497414
2022-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10525,0,0,2962,0,0,237,37,1312,0,0,371,February-2022-revised-120522-cag124.csv,640.0,0.0,0.0,0.0,0.0,0.0,10525,640.0,2962,0.0,274,1683,0.2814251781472684,0.0,0.15990498812351545
2022-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12429,0,0,3915,0,0,293,20,1558,0,0,424,March-2022-revised-120522-cab316.csv,765.0,0.0,0.0,0.0,0.0,0.0,12429,765.0,3915,0.0,313,1982,0.3149891383055757,0.0,0.15946576554831443
2022-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11262,0,0,3524,0,0,269,50,1439,0,0,452,April-2022-revised-130624-F4scP.csv,703.0,0.0,0.0,0.0,0.0,0.0,11262,703.0,3524,0.0,319,1891,0.31291067305984727,0.0,0.16790978511809626
2022-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12647,0,0,4291,0,0,290,35,1453,0,0,458,May-2022-revised-110523-bbb222.csv,730.0,0.0,0.0,0.0,0.0,0.0,12647,730.0,4291,0.0,325,1911,0.3392899501858148,0.0,0.15110302838617853
2022-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12270,0,0,4582,0,0,291,32,1438,0,0,403,June-2022-revised-110523-ccc333.csv,684.0,0.0,0.0,0.0,0.0,0.0,12270,684.0,4582,0.0,323,1841,0.37343113284433577,0.0,0.150040749796251
2022-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12806,0,0,4499,0,0,417,95,1393,0,0,411,July-2022-revised-110523-ddd444.csv,639.0,0.0,0.0,0.0,0.0,0.0,12806,639.0,4499,0.0,512,1804,0.35131969389348744,0.0,0.1408714665000781
2022-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11526,0,0,3410,0,0,294,33,1429,0,0,430,August-2022-revised-110523-eee555.csv,181.0,0.0,0.0,0.0,0.0,0.0,11526,181.0,3410,0.0,327,1859,0.2958528544161027,0.0,0.16128752385910117
2022-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11840,0,0,4446,0,0,458,67,1353,0,0,269,September-2022-revised-110523-fff666.csv,442.0,0.0,0.0,0.0,0.0,0.0,11840,442.0,4446,0.0,525,1622,0.37550675675675677,0.0,0.13699324324324325
2022-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12909,0,0,5055,0,0,433,66,1433,0,0,295,October-2022-revised-110523-ggg777.csv,733.0,0.0,0.0,0.0,0.0,0.0,12909,733.0,5055,0.0,499,1728,0.3915872646990472,0.0,0.13386009760632117
2022-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12535,0,0,4475,0,0,472,72,1377,0,0,304,November-2022-revised-110523-hhh888.csv,842.0,0.0,0.0,0.0,0.0,0.0,12535,842.0,4475,0.0,544,1681,0.35700039888312723,0.0,0.13410450737933785
2022-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12571,0,0,5019,0,0,450,97,1381,0,0,256,December-2022-revised-110523-iii999.csv,447.0,0.0,0.0,0.0,0.0,0.0,12571,447.0,5019,0.0,547,1637,0.39925224723570124,0.0,0.13022034842096888
2023-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11212,0,0,3398,0,0,335,45,1387,0,0,235,January-2023-revised-110523-jjj10a.csv,652.0,0.0,0.0,0.0,0.0,0.0,11212,652.0,3398,0.0,380,1622,0.303068141277203,0.0,0.14466642882625758
2023-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11266,0,0,3826,0,0,364,36,1294,0,0,266,February-2023-revised-110523-kkk11b.csv,557.0,0.0,0.0,0.0,0.0,0.0,11266,557.0,3826,0.0,400,1560,0.33960589383987216,0.0,0.13846973193680098
2023-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12566,0,0,4498,0,0,428,93,1331,0,0,281,March-2023-revised-110523-lll12c.csv,569.0,0.0,0.0,0.0,0.0,0.0,12566,569.0,4498,0.0,521,1612,0.3579500238739456,0.0,0.12828266751551806
2023-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11391,0,0,3646,0,0,261,26,1306,0,0,257,April-2023-revised-130624-defv1.csv,493.0,0.0,0.0,0.0,0.0,0.0,11391,493.0,3646,0.0,287,1563,0.32007725397243436,0.0,0.13721358967606004
2023-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12574,0,0,4166,0,0,313,25,1352,0,0,285,May-2023-revised-130624-aaabbdd.csv,539.0,0.0,0.0,0.0,0.0,0.0,12574,539.0,4166,0.0,338,1637,0.3313185939239701,0.0,0.13018927946556386
2023-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12176,0,0,3872,0,0,309,41,1380,0,0,313,June-2023-revised-130624-ndcvf47.csv,613.0,0.0,0.0,0.0,0.0,0.0,12176,613.0,3872,0.0,350,1693,0.3180026281208936,0.0,0.13904402102496716
2023-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12120,0,0,3360,0,0,191,34,1417,0,0,285,July-2023-revised-130624-ign340.csv,554.0,0.0,0.0,0.0,0.0,0.0,12120,554.0,3360,0.0,225,1702,0.27722772277227725,0.0,0.14042904290429042
2023-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12053,0,0,3671,0,0,302,45,1446,0,0,302,August-2023-revised-130624-ndx091.csv,644.0,0.0,0.0,0.0,0.0,0.0,12053,644.0,3671,0.0,347,1748,0.30457147598108353,0.0,0.14502613457230565
2023-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11865,0,0,3684,0,0,304,43,1380,0,0,244,September-2023-revised-130624-odh304.csv,623.0,0.0,0.0,0.0,0.0,0.0,11865,623.0,3684,0.0,347,1624,0.31049304677623263,0.0,0.1368731563421829
2023-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12430,0,0,3399,0,0,291,63,1429,0,0,268,October-2023-revised-130624-nbe280.csv,567.0,0.0,0.0,0.0,0.0,0.0,12430,567.0,3399,0.0,354,1697,0.2734513274336283,0.0,0.13652453740949316
2023-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12433,0,0,3887,0,0,409,98,1482,0,0,273,November-2023-revised-130624-vmw208.csv,617.0,0.0,0.0,0.0,0.0,0.0,12433,617.0,3887,0.0,507,1755,0.3126357274993968,0.0,0.14115659937263733
2023-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12125,0,0,4076,0,0,349,192,1383,0,0,279,December-2023-revised-130624-nbe280.csv,554.0,0.0,0.0,0.0,0.0,0.0,12125,554.0,4076,0.0,541,1662,0.3361649484536082,0.0,0.13707216494845362
2024-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12263,0,0,3614,0,0,378,136,1356,0,0,287,January-2024-revised-130624-ddff.csv,567.0,0.0,0.0,0.0,0.0,0.0,12263,567.0,3614,0.0,514,1643,0.29470765718013536,0.0,0.1339802658403327
2024-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12067,0,0,4307,0,0,393,87,1351,0,0,260,February-2024-revised-130624-ef123ty.csv,492.0,0.0,0.0,0.0,0.0,0.0,12067,492.0,4307,0.0,480,1611,0.3569238418828209,0.0,0.13350459932046077
2024-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13018,0,0,4102,0,0,409,89,1436,0,0,272,March-2024-revised-130624-abcdef123.csv,484.0,0.0,0.0,0.0,0.0,0.0,13018,484.0,4102,0.0,498,1708,0.31510216623137194,0.0,0.1312029497618682
2024-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12195,0,0,4209,0,0,419,144,1364,0,0,276,Monthly-AE-April-2024-revised.csv,545.0,0.0,0.0,0.0,0.0,0.0,12195,545.0,4209,0.0,563,1640,0.34514145141451413,0.0,0.13448134481344814
2024-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13474,0,0,4779,0,0,426,140,1480,0,0,275,Monthly-AE-May-2024.csv,546.0,0.0,0.0,0.0,0.0,0.0,13474,546.0,4779,0.0,566,1755,0.35468309336499926,0.0,0.13025085349562118
2024-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12631,0,0,3825,0,0,455,115,1439,0,0,298,Monthly-AE-June-2024.csv,492.0,0.0,0.0,0.0,0.0,0.0,12631,492.0,3825,0.0,570,1737,0.3028263795423957,0.0,0.137518802945135
2024-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13213,0,0,3515,0,0,349,54,1442,0,0,265,Monthly-AE-July-2024-revised.csv,304.0,0.0,0.0,0.0,0.0,0.0,13213,304.0,3515,0.0,403,1707,0.26602588359948537,0.0,0.12919094830848407
2024-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12262,0,0,2915,0,0,220,50,1429,0,0,255,Monthly-AE-August-2024.csv,247.0,0.0,0.0,0.0,0.0,0.0,12262,247.0,2915,0.0,270,1684,0.23772630892187246,0.0,0.13733485565160658
2024-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12555,0,0,3472,0,0,378,85,1366,0,0,286,Monthly-AE-September-2024.csv,349.0,0.0,0.0,0.0,0.0,0.0,12555,349.0,3472,0.0,463,1652,0.2765432098765432,0.0,0.1315810434090004
2024-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13764,0,0,3880,0,0,469,188,1490,0,0,291,Monthly-AE-October-2024-revised.csv,389.0,0.0,0.0,0.0,0.0,0.0,13764,389.0,3880,0.0,657,1781,0.2818947980238303,0.0,0.12939552455681488
2024-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13190,0,0,4164,0,0,436,208,1359,0,0,261,Monthly-AE-November-2024-revised.csv,429.0,0.0,0.0,0.0,0.0,0.0,13190,429.0,4164,0.0,644,1620,0.3156937073540561,0.0,0.12282031842304776
2024-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12822,0,0,3911,0,0,392,184,1387,0,0,262,Monthly-AE-December-2024.csv,399.0,0.0,0.0,0.0,0.0,0.0,12822,399.0,3911,0.0,576,1649,0.30502261737638436,0.0,0.1286070815785369
2025-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12580,0,0,3457,0,0,394,244,1343,0,0,251,Monthly-AE-January-2025.csv,481.0,0.0,0.0,0.0,0.0,0.0,12580,481.0,3457,0.0,638,1594,0.2748012718600954,0.0,0.12670906200317966
2025-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11981,0,0,3195,0,0,309,203,1231,0,0,252,Monthly-AE-February-2025-revised.csv,367.0,0.0,0.0,0.0,0.0,0.0,11981,367.0,3195,0.0,512,1483,0.26667223103246807,0.0,0.12377931725231617
2025-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13584,0,0,3789,0,0,385,80,1443,0,0,276,Monthly-AE-March-2025.csv,364.0,0.0,0.0,0.0,0.0,0.0,13584,364.0,3789,0.0,465,1719,0.2789310954063604,0.0,0.12654593639575973
2025-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12998,0,0,3829,0,0,427,126,1377,0,0,292,April-2025-CSV-revised.csv,428.0,0.0,0.0,0.0,0.0,0.0,12998,428.0,3829,0.0,553,1669,0.2945837821203262,0.0,0.128404369903062
2025-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13685,0,0,4240,0,0,398,141,1432,0,0,270,May-2025-CSV-revised.csv,473.0,0.0,0.0,0.0,0.0,0.0,13685,473.0,4240,0.0,539,1702,0.3098282791377421,0.0,0.12436974789915967
2025-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13449,0,0,3610,0,0,252,55,1460,0,0,257,June-2025-CSV-revised.csv,392.0,0.0,0.0,0.0,0.0,0.0,13449,392.0,3610,0.0,307,1717,0.2684214439735296,0.0,0.12766748457134358
2025-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12771,0,0,3636,0,0,216,49,1550,0,0,281,July-2025-CSV-revised.csv,1550.0,0.0,0.0,0.0,0.0,0.0,12771,1550.0,3636,0.0,265,1831,0.284707540521494,0.0,0.1433717015112364
2025-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12926,0,0,3381,0,0,299,72,1451,0,0,241,August-2025-CSV-revised.csv,340.0,0.0,0.0,0.0,0.0,0.0,12926,340.0,3381,0.0,371,1692,0.2615658362989324,0.0,0.13089896332972303
2025-09-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13081,0,0,4117,0,0,444,194,1437,0,0,273,September-2025-CSV-revised.csv,355.0,0.0,0.0,0.0,0.0,0.0,13081,355.0,4117,0.0,638,1710,0.31473128965675407,0.0,0.13072395076828988
2025-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,14180,0,0,3951,0,0,449,219,1502,0,0,272,October-2025-CSV-hg6dl.csv,392.0,0.0,0.0,0.0,0.0,0.0,14180,392.0,3951,0.0,668,1774,0.27863187588152327,0.0,0.12510578279266574
2025-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13781,0,0,4221,0,0,504,292,1486,0,0,297,November-2025-CSV-G9pr3.csv,496.0,0.0,0.0,0.0,0.0,0.0,13781,496.0,4221,0.0,796,1783,0.30629127058994265,0.0,0.12938103185545316
2025-12-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13329,0,0,3677,0,0,379,128,1456,0,0,276,December-2025-CSV-K7F4Sp.csv,423.0,0.0,0.0,0.0,0.0,0.0,13329,423.0,3677,0.0,507,1732,0.2758646560132043,0.0,0.12994223122514817
2026-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13308,0,0,4256,0,0,394,317,1416,0,0,274,January-2026-CSV-S6H81b.csv,470.0,0.0,0.0,0.0,0.0,0.0,13308,470.0,4256,0.0,711,1690,0.31980763450556055,0.0,0.12699128343853322
2026-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12017,0,0,3222,0,0,391,287,1260,0,0,320,February-2026-CSV-Dl8t54.csv,522.0,0.0,0.0,0.0,0.0,0.0,12017,522.0,3222,0.0,678,1580,0.26812016310227177,0.0,0.13148040276275277
2020-04-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,5112,623,0,503,8,0,42,0,2194,9,0,960,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,5735,0.0,511,0.0,42,3163,0.08910200523103749,0.0,0.5515257192676547
2020-05-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,6749,831,0,537,7,0,43,0,2862,5,0,1162,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,7580,0.0,544,0.0,43,4029,0.07176781002638523,0.0,0.5315303430079156
2020-06-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7548,953,0,482,16,0,35,0,2989,7,0,1191,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,8501,0.0,498,0.0,35,4187,0.058581343371368076,0.0,0.49253029055405245
2020-07-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8456,1058,0,495,28,0,22,0,3204,11,0,1326,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,9514,0.0,523,0.0,22,4541,0.05497162076939247,0.0,0.4772966155139794
2020-08-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9077,1128,0,1358,84,0,55,0,3412,22,0,1333,August-2020-revised-270421-gh920.csv,0.0,0.0,0.0,0.0,0.0,0.0,10205,0.0,1442,0.0,55,4767,0.14130328270455658,0.0,0.46712395884370406
2020-09-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8959,1054,0,869,51,0,51,0,3426,13,0,1367,September-2020-revised-270421-jh930.csv,0.0,0.0,0.0,0.0,0.0,0.0,10013,0.0,920,0.0,51,4806,0.09188055527813842,0.0,0.47997603115949267
2020-10-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8554,1138,0,744,50,0,68,1,3316,11,0,1439,October-2020-revised-270421-dr302.csv,0.0,0.0,0.0,0.0,0.0,0.0,9692,0.0,794,0.0,69,4766,0.08192323565827486,0.0,0.4917457697069748
2020-11-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8077,1044,0,556,73,0,33,0,3207,14,0,1324,November-2020-revised-270421-fr452.csv,40.0,0.0,0.0,0.0,0.0,0.0,9121,40.0,629,0.0,33,4545,0.06896173665168293,0.0,0.4983006249314768
2020-12-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7801,976,0,707,32,0,64,0,3368,11,0,1268,December-2020-revised-270421-fd675.csv,231.0,0.0,0.0,4.0,0.0,0.0,8777,231.0,739,4.0,64,4647,0.08419733394098211,0.017316017316017316,0.5294519767574342
2021-01-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7169,865,0,960,28,0,105,0,3228,5,0,1187,January-2021-revised-280421-er231.csv,232.0,0.0,0.0,10.0,0.0,0.0,8034,232.0,988,10.0,105,4420,0.12297734627831715,0.04310344827586207,0.5501618122977346
